"id","statistical_month","region_abbr","inter_item_code","item_value","dm_update_time","dm_load_time"
"8f0951aa-ac30-8c3e-e398-fa163e9bc3ab",201907,NTW,IT_PS_000003,2372536.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f0ca47c-ac30-8c3e-e398-fa163e9bc3ab",201408,NTW,IT_PS_000003,1923812.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f0f4e84-ac30-8c3e-e398-fa163e9bc3ab",201103,NTE,IT_PS_000003,1549814.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f1cbc7c-ac30-8c3e-e398-fa163e9bc3ab",202209,NTW,IT_PS_000003,2488918.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f1db528-ac30-8c3e-e398-fa163e9bc3ab",201201,NTW,IT_PS_000003,2100667.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f2390b0-ac30-8c3e-e398-fa163e9bc3ab",202003,HKSAR,IT_PS_000005,24174379.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f25847e-ac30-8c3e-e398-fa163e9bc3ab",202203,HKSAR,IT_PS_000005,25126226.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f277f40-ac30-8c3e-e398-fa163e9bc3ab",201211,HKSAR,IT_PS_000005,24442521.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f371086-ac30-8c3e-e398-fa163e9bc3ab",202510,HKSAR,IT_PS_000005,27857621.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f390e0e-ac30-8c3e-e398-fa163e9bc3ab",200802,HKSAR,IT_PS_000005,22268806.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f3e6520-ac30-8c3e-e398-fa163e9bc3ab",201712,HKSAR,IT_PS_000005,24994238.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8f3f66fa-ac30-8c3e-e398-fa163e9bc3ab",201412,HKSAR,IT_PS_000005,24061579.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d8dff06-ac30-8c3e-e398-fa163e9bc3ab",201407,NTW,IT_PS_000002,646103.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d8e52da-ac30-8c3e-e398-fa163e9bc3ab",200806,NTE,IT_PS_000002,3919675.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d91b2f4-ac30-8c3e-e398-fa163e9bc3ab",202408,NTW,IT_PS_000002,374262.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d935fd2-ac30-8c3e-e398-fa163e9bc3ab",201208,HKI,IT_PS_000002,934853.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d97ed54-ac30-8c3e-e398-fa163e9bc3ab",202310,HKI,IT_PS_000002,955560.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8da16d48-ac30-8c3e-e398-fa163e9bc3ab",201508,NTE,IT_PS_000002,3885753.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8da2bdd8-ac30-8c3e-e398-fa163e9bc3ab",202108,NTE,IT_PS_000002,9349180.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dacf186-ac30-8c3e-e398-fa163e9bc3ab",202207,HKI,IT_PS_000002,702637.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dadf63a-ac30-8c3e-e398-fa163e9bc3ab",202308,NTW,IT_PS_000002,103778.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dbb1a36-ac30-8c3e-e398-fa163e9bc3ab",201512,HKSAR,IT_PS_000003,9387112.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dc8926a-ac30-8c3e-e398-fa163e9bc3ab",200906,HKSAR,IT_PS_000003,8347983.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dcee8cc-ac30-8c3e-e398-fa163e9bc3ab",201611,HKSAR,IT_PS_000003,9057223.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dcf9150-ac30-8c3e-e398-fa163e9bc3ab",202410,HKSAR,IT_PS_000003,9233372.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dd0e4c4-ac30-8c3e-e398-fa163e9bc3ab",202012,HKSAR,IT_PS_000003,9787852.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dd236a8-ac30-8c3e-e398-fa163e9bc3ab",201110,HKSAR,IT_PS_000003,9320183.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dd5ca48-ac30-8c3e-e398-fa163e9bc3ab",201002,HKSAR,IT_PS_000003,8349198.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8de278f6-ac30-8c3e-e398-fa163e9bc3ab",202103,HKSAR,IT_PS_000003,9434898.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8de6bace-ac30-8c3e-e398-fa163e9bc3ab",202201,HKSAR,IT_PS_000003,9677897.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8de86752-ac30-8c3e-e398-fa163e9bc3ab",202308,HKSAR,IT_PS_000003,10082214.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e03d99c-ac30-8c3e-e398-fa163e9bc3ab",201005,HKI,IT_PS_000003,1522790.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e048b58-ac30-8c3e-e398-fa163e9bc3ab",200902,NTW,IT_PS_000003,1898675.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e227294-ac30-8c3e-e398-fa163e9bc3ab",202103,NTW,IT_PS_000003,2427020.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e2b44a0-ac30-8c3e-e398-fa163e9bc3ab",201902,NTE,IT_PS_000003,1430674.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e4b969c-ac30-8c3e-e398-fa163e9bc3ab",201011,NTW,IT_PS_000003,2127859.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e4be9c6-ac30-8c3e-e398-fa163e9bc3ab",201906,NTE,IT_PS_000003,1185002.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e502b80-ac30-8c3e-e398-fa163e9bc3ab",202111,NTW,IT_PS_000003,2723444.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e507f86-ac30-8c3e-e398-fa163e9bc3ab",200801,NTW,IT_PS_000003,2206492.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e517792-ac30-8c3e-e398-fa163e9bc3ab",200908,NTW,IT_PS_000003,1995609.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e536f20-ac30-8c3e-e398-fa163e9bc3ab",201305,NTE,IT_PS_000003,1616746.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e5817fa-ac30-8c3e-e398-fa163e9bc3ab",201009,HKI,IT_PS_000003,1420745.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e5ab848-ac30-8c3e-e398-fa163e9bc3ab",201101,NTW,IT_PS_000003,2101876.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e5b5bf4-ac30-8c3e-e398-fa163e9bc3ab",202312,NTE,IT_PS_000003,1684779.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e60b266-ac30-8c3e-e398-fa163e9bc3ab",201707,HKI,IT_PS_000003,1562071.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e61a946-ac30-8c3e-e398-fa163e9bc3ab",202405,K,IT_PS_000003,3632028.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e6e842c-ac30-8c3e-e398-fa163e9bc3ab",202411,NTW,IT_PS_000003,2220655.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e707e6c-ac30-8c3e-e398-fa163e9bc3ab",201512,NTW,IT_PS_000003,2020075.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e717ae2-ac30-8c3e-e398-fa163e9bc3ab",202212,HKI,IT_PS_000003,1923039.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e78755e-ac30-8c3e-e398-fa163e9bc3ab",201710,NTE,IT_PS_000003,898927.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e7eed80-ac30-8c3e-e398-fa163e9bc3ab",201002,K,IT_PS_000003,3610958.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e7f9afa-ac30-8c3e-e398-fa163e9bc3ab",201001,HKI,IT_PS_000003,1516310.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e886748-ac30-8c3e-e398-fa163e9bc3ab",202101,K,IT_PS_000003,3739155.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e896bfc-ac30-8c3e-e398-fa163e9bc3ab",201204,HKI,IT_PS_000003,1697776.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e8a70ce-ac30-8c3e-e398-fa163e9bc3ab",201011,K,IT_PS_000003,4052502.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fdd799e-ac30-8c3e-e398-fa163e9bc3ab",202501,NTE,IT_PS_000005,19888509.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fe0b1b8-ac30-8c3e-e398-fa163e9bc3ab",200902,K,IT_PS_000005,276790.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fe10410-ac30-8c3e-e398-fa163e9bc3ab",201710,NTE,IT_PS_000005,19119580.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8feb38e0-ac30-8c3e-e398-fa163e9bc3ab",202305,K,IT_PS_000005,254572.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8febde94-ac30-8c3e-e398-fa163e9bc3ab",202410,K,IT_PS_000005,352214.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fee8536-ac30-8c3e-e398-fa163e9bc3ab",200905,K,IT_PS_000005,291829.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8ff0d516-ac30-8c3e-e398-fa163e9bc3ab",202407,NTE,IT_PS_000005,19940397.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8ff229ac-ac30-8c3e-e398-fa163e9bc3ab",202311,HKI,IT_PS_000005,1376831.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8ff3749c-ac30-8c3e-e398-fa163e9bc3ab",201004,HKI,IT_PS_000005,1155509.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"900464be-ac30-8c3e-e398-fa163e9bc3ab",202005,NTE,IT_PS_000005,18157650.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"900b7038-ac30-8c3e-e398-fa163e9bc3ab",202201,NTW,IT_PS_000005,4780161.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9011bc90-ac30-8c3e-e398-fa163e9bc3ab",202009,HKI,IT_PS_000005,1416050.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90160f48-ac30-8c3e-e398-fa163e9bc3ab",201606,NTW,IT_PS_000005,4603018.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90193d12-ac30-8c3e-e398-fa163e9bc3ab",201512,K,IT_PS_000005,285959.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9019e1ea-ac30-8c3e-e398-fa163e9bc3ab",202110,K,IT_PS_000005,287230.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"901a330c-ac30-8c3e-e398-fa163e9bc3ab",202408,NTW,IT_PS_000005,5167034.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"901d11f8-ac30-8c3e-e398-fa163e9bc3ab",202409,HKI,IT_PS_000005,1544949.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9020e4f4-ac30-8c3e-e398-fa163e9bc3ab",202306,NTW,IT_PS_000005,4765387.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9026070e-ac30-8c3e-e398-fa163e9bc3ab",202405,NTW,IT_PS_000005,4863461.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9030eebc-ac30-8c3e-e398-fa163e9bc3ab",201102,K,IT_PS_000005,282061.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90319588-ac30-8c3e-e398-fa163e9bc3ab",202108,NTE,IT_PS_000005,19610064.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90352fd6-ac30-8c3e-e398-fa163e9bc3ab",201802,NTE,IT_PS_000005,17305712.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"903b9b14-ac30-8c3e-e398-fa163e9bc3ab",201301,K,IT_PS_000005,303863.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"903ce384-ac30-8c3e-e398-fa163e9bc3ab",202207,HKI,IT_PS_000005,1444375.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"903ed1d0-ac30-8c3e-e398-fa163e9bc3ab",202308,NTW,IT_PS_000005,4906947.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"904015b8-ac30-8c3e-e398-fa163e9bc3ab",201205,HKI,IT_PS_000005,1192681.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90469230-ac30-8c3e-e398-fa163e9bc3ab",200810,HKI,IT_PS_000005,1174711.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"904ab0f4-ac30-8c3e-e398-fa163e9bc3ab",202105,NTW,IT_PS_000005,4815582.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"905029da-ac30-8c3e-e398-fa163e9bc3ab",202208,NTE,IT_PS_000005,19829770.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9053bc94-ac30-8c3e-e398-fa163e9bc3ab",202106,K,IT_PS_000005,275602.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90555d38-ac30-8c3e-e398-fa163e9bc3ab",200907,K,IT_PS_000005,273554.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"905897c8-ac30-8c3e-e398-fa163e9bc3ab",202308,K,IT_PS_000005,253064.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9058ecf0-ac30-8c3e-e398-fa163e9bc3ab",201212,HKI,IT_PS_000005,1175827.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"905a8952-ac30-8c3e-e398-fa163e9bc3ab",201403,NTE,IT_PS_000005,17726871.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"905cd20c-ac30-8c3e-e398-fa163e9bc3ab",201606,K,IT_PS_000005,280297.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"906b8054-ac30-8c3e-e398-fa163e9bc3ab",202110,NTW,IT_PS_000005,4781872.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"907f089a-ac30-8c3e-e398-fa163e9bc3ab",202306,K,IT_PS_000005,257714.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"907f5c82-ac30-8c3e-e398-fa163e9bc3ab",201503,K,IT_PS_000005,248971.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9087636e-ac30-8c3e-e398-fa163e9bc3ab",201407,HKSAR,IT_PS_000007,24.57084,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90972970-ac30-8c3e-e398-fa163e9bc3ab",200905,HKSAR,IT_PS_000007,26.08204,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90a26d9e-ac30-8c3e-e398-fa163e9bc3ab",201607,HKSAR,IT_PS_000007,28.54498,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90a7c5f0-ac30-8c3e-e398-fa163e9bc3ab",200801,HKSAR,IT_PS_000007,0.21308,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90ab5774-ac30-8c3e-e398-fa163e9bc3ab",201301,HKSAR,IT_PS_000007,28.11913,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90c43898-ac30-8c3e-e398-fa163e9bc3ab",201503,HKSAR,IT_PS_000007,,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90c68e22-ac30-8c3e-e398-fa163e9bc3ab",201011,HKSAR,IT_PS_000007,25.10530,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90c91cd2-ac30-8c3e-e398-fa163e9bc3ab",201102,HKSAR,IT_PS_000007,22.43961,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90cf5322-ac30-8c3e-e398-fa163e9bc3ab",201708,NTW,IT_PS_000007,4.63977,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90d04aa2-ac30-8c3e-e398-fa163e9bc3ab",201705,NTW,IT_PS_000007,3.46338,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90d1e5a6-ac30-8c3e-e398-fa163e9bc3ab",200908,K,IT_PS_000007,1.26462,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90d3d46a-ac30-8c3e-e398-fa163e9bc3ab",202304,HKI,IT_PS_000007,19.59361,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90d6d41c-ac30-8c3e-e398-fa163e9bc3ab",200906,K,IT_PS_000007,1.13127,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90d98054-ac30-8c3e-e398-fa163e9bc3ab",201108,HKI,IT_PS_000007,20.21354,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90db21ac-ac30-8c3e-e398-fa163e9bc3ab",200801,K,IT_PS_000007,0.21308,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fc23de6-ac30-8c3e-e398-fa163e9bc3ab",201211,NTE,IT_PS_000005,17135827.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fcc2e8c-ac30-8c3e-e398-fa163e9bc3ab",201910,NTE,IT_PS_000005,18103717.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fdbce32-ac30-8c3e-e398-fa163e9bc3ab",202403,NTE,IT_PS_000005,19054085.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fdf14a2-ac30-8c3e-e398-fa163e9bc3ab",201404,K,IT_PS_000005,273803.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fe89162-ac30-8c3e-e398-fa163e9bc3ab",200911,NTE,IT_PS_000005,18767921.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8fe94224-ac30-8c3e-e398-fa163e9bc3ab",201010,NTW,IT_PS_000005,5623000.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"900223e8-ac30-8c3e-e398-fa163e9bc3ab",200905,NTW,IT_PS_000005,5808197.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"9005608a-ac30-8c3e-e398-fa163e9bc3ab",201206,K,IT_PS_000005,283423.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"90070318-ac30-8c3e-e398-fa163e9bc3ab",202301,NTW,IT_PS_000005,4549167.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d606b72-ac30-8c3e-e398-fa163e9bc3ab",201308,HKI,IT_PS_000002,775481.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d6a9930-ac30-8c3e-e398-fa163e9bc3ab",202411,NTE,IT_PS_000002,7846120.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d6f2d42-ac30-8c3e-e398-fa163e9bc3ab",201109,HKI,IT_PS_000002,576372.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d6fd256-ac30-8c3e-e398-fa163e9bc3ab",201402,HKI,IT_PS_000002,578483.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d71bea4-ac30-8c3e-e398-fa163e9bc3ab",200809,HKI,IT_PS_000002,436966.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d7d4b16-ac30-8c3e-e398-fa163e9bc3ab",201305,NTW,IT_PS_000002,1198130.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d874648-ac30-8c3e-e398-fa163e9bc3ab",201006,NTW,IT_PS_000002,864431.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d89aadc-ac30-8c3e-e398-fa163e9bc3ab",201909,NTE,IT_PS_000002,7025594.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d8a5aea-ac30-8c3e-e398-fa163e9bc3ab",201809,HKI,IT_PS_000002,1132297.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d90b12e-ac30-8c3e-e398-fa163e9bc3ab",201105,NTE,IT_PS_000002,3318365.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d998f42-ac30-8c3e-e398-fa163e9bc3ab",201412,NTW,IT_PS_000002,1407159.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8d99e3f2-ac30-8c3e-e398-fa163e9bc3ab",201603,HKI,IT_PS_000002,512999.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8da0193e-ac30-8c3e-e398-fa163e9bc3ab",202003,NTW,IT_PS_000002,435175.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8da2690a-ac30-8c3e-e398-fa163e9bc3ab",202407,NTW,IT_PS_000002,185200.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8da75122-ac30-8c3e-e398-fa163e9bc3ab",201510,NTW,IT_PS_000002,854420.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8da850b8-ac30-8c3e-e398-fa163e9bc3ab",202402,HKI,IT_PS_000002,587012.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8db0980e-ac30-8c3e-e398-fa163e9bc3ab",201805,NTW,IT_PS_000002,218040.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dbec078-ac30-8c3e-e398-fa163e9bc3ab",201409,HKSAR,IT_PS_000003,8918535.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dc20b0c-ac30-8c3e-e398-fa163e9bc3ab",201111,HKSAR,IT_PS_000003,9013218.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dc25d46-ac30-8c3e-e398-fa163e9bc3ab",201402,HKSAR,IT_PS_000003,8460465.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dc7441e-ac30-8c3e-e398-fa163e9bc3ab",202210,HKSAR,IT_PS_000003,10128332.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dc79982-ac30-8c3e-e398-fa163e9bc3ab",201308,HKSAR,IT_PS_000003,8982478.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dd28874-ac30-8c3e-e398-fa163e9bc3ab",201603,HKSAR,IT_PS_000003,7825987.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dd56ff8-ac30-8c3e-e398-fa163e9bc3ab",202209,HKSAR,IT_PS_000003,9830174.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dd862d0-ac30-8c3e-e398-fa163e9bc3ab",202402,HKSAR,IT_PS_000003,9596902.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8de8139c-ac30-8c3e-e398-fa163e9bc3ab",201901,HKSAR,IT_PS_000003,9644472.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dea5ada-ac30-8c3e-e398-fa163e9bc3ab",202001,HKSAR,IT_PS_000003,10081113.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8deaaf76-ac30-8c3e-e398-fa163e9bc3ab",200901,HKSAR,IT_PS_000003,8472787.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8df44ce8-ac30-8c3e-e398-fa163e9bc3ab",201202,HKSAR,IT_PS_000003,8772970.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8df5f7f0-ac30-8c3e-e398-fa163e9bc3ab",201509,HKSAR,IT_PS_000003,8797485.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8df84e60-ac30-8c3e-e398-fa163e9bc3ab",202104,HKSAR,IT_PS_000003,10255066.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8df9f742-ac30-8c3e-e398-fa163e9bc3ab",200806,HKSAR,IT_PS_000003,8102823.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dfb4a3e-ac30-8c3e-e398-fa163e9bc3ab",201904,HKSAR,IT_PS_000003,9719971.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8dfceb32-ac30-8c3e-e398-fa163e9bc3ab",201311,HKSAR,IT_PS_000003,9072236.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e073d58-ac30-8c3e-e398-fa163e9bc3ab",201112,K,IT_PS_000003,4131582.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e0d8af0-ac30-8c3e-e398-fa163e9bc3ab",202107,NTE,IT_PS_000003,1664013.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e0f3404-ac30-8c3e-e398-fa163e9bc3ab",201810,NTE,IT_PS_000003,1511828.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e11dac4-ac30-8c3e-e398-fa163e9bc3ab",201207,NTW,IT_PS_000003,1993993.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e16fc5c-ac30-8c3e-e398-fa163e9bc3ab",202406,NTW,IT_PS_000003,2228679.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e17f030-ac30-8c3e-e398-fa163e9bc3ab",202007,K,IT_PS_000003,3947389.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e1be640-ac30-8c3e-e398-fa163e9bc3ab",201411,NTE,IT_PS_000003,1426212.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e1e82b0-ac30-8c3e-e398-fa163e9bc3ab",201209,NTE,IT_PS_000003,1533366.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e20cbc4-ac30-8c3e-e398-fa163e9bc3ab",200810,NTE,IT_PS_000003,1557378.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e298dfe-ac30-8c3e-e398-fa163e9bc3ab",201303,NTW,IT_PS_000003,1881951.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e2ef398-ac30-8c3e-e398-fa163e9bc3ab",201602,K,IT_PS_000003,3535094.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e32f9ac-ac30-8c3e-e398-fa163e9bc3ab",201701,NTW,IT_PS_000003,2040266.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e334dda-ac30-8c3e-e398-fa163e9bc3ab",201704,NTW,IT_PS_000003,1998315.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e39b206-ac30-8c3e-e398-fa163e9bc3ab",201307,HKI,IT_PS_000003,1578758.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e434e1a-ac30-8c3e-e398-fa163e9bc3ab",201206,NTE,IT_PS_000003,1499665.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
"8e43f6da-ac30-8c3e-e398-fa163e9bc3ab",202505,NTE,IT_PS_000003,1450389.00000,2025-11-25 21:28:24.788,2025-11-25 21:28:24.788
