"asset_id","region","sub_region","installation_no","offical_eng_name","offical_chi_name","address_eng","address_chi","kwh_ml","running_pumps","total_pumps","mh","dm_update_time","dm_load_time"
126,NTE,NTE(D3),PS062,Wu Lei Tau Lowland Raw Water Pumping Station,狐狸頭低地原水抽水站,"Tai Chung Hau Village, Sai Kung",西貢大涌口村,,,,200308,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
126,NTE,NTE(D3),PS062,Wu Lei Tau Lowland Raw Water Pumping Station,狐狸頭低地原水抽水站,"Tai Chung Hau Village, Sai Kung",西貢大涌口村,,,,200005,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
50,HKI,HKI(D2),PS030,Severn Road Fresh Water Pumping Station,施勳道食水抽水站,"Severn Road, Mount Gough, The Peak",山頂歌賦山施勳道,,,,199605,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
125,,,,,,,,,,,200803,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,,,,200709,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
28,HKI,HKI(D1),PS114,Sai Wan Ho Salt Water Pumping Station,西灣河海水抽水站,"Lei King Road, Sai Wan Ho, Shau Kei Wan",筲箕灣西灣河利景道,,,,199705,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
160,NTW,NTW(D4),PS073,Tai Wo Tsuen Salt Water Pumping Station,大窩村海水抽水站,"Wah Yiu Road, Kwai Chung",葵涌華瑤路,,,,199910,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
146,NTW,NTW(D4),PS064,Lai Chi Kok Salt Water Pumping Station,荔枝角海水抽水站,"Lai King Hill Road, Lai Chi Kok",荔枝角荔景山道,,,,200406,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
130,NTE,NTE(D3),PS129,Sai O Raw Water Pumping Station,西澳原水抽水站,"Sai Sha Road, Sai O, Sai Kung",西貢西澳西沙路,,,,200411,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,,,,199909,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
125,,,,,,,,,,,200601,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,,,200304,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
5,HKI,HKI(D4),PS016,Shek Pik Raw Water Pumping Station,石壁原水抽水站,"Shek Pik Reservoir Road, Lantau Island",大嶼山石壁水塘道,,,,200206,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
116,NTE,NTE(D3),PS058,Long Keng Lowland Raw Water Pumping Station,浪徑低地原水抽水站,"Long Keng Village, Sai Kung",西貢浪徑村,,0.00000,2.00000,200904,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,,,200502,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
155,K,K(D2),PS034,Beacon Hill Fresh Water Pumping Station,筆架山食水抽水站,"Beacon Hill Road, Kowloon Tong",九龍塘筆架山道,,,,200601,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
52,,,,,,,,,,,200701,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
28,HKI,HKI(D1),PS114,Sai Wan Ho Salt Water Pumping Station,西灣河海水抽水站,"Lei King Road, Sai Wan Ho, Shau Kei Wan",筲箕灣西灣河利景道,,,,200104,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,,,200810,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
78,NTE,NTE(D1),PS019,Tai Po Tau Raw Water Pumping Station,大埔頭原水抽水站,"2800 Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段2800號,,,,200810,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,0.00000,4.00000,202507,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
126,NTE,NTE(D3),PS062,Wu Lei Tau Lowland Raw Water Pumping Station,狐狸頭低地原水抽水站,"Tai Chung Hau Village, Sai Kung",西貢大涌口村,,,,200611,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
86,NTW,NTW(D1),PS121,Sham Tseng Raw Water Pumping Station,深井原水抽水站,"Sham Tseng Tsuen, Sham Tseng, Tsuen Wan",荃灣深井深井新村,,,,199707,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
62,,,,,,,,,,,201111,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,,0.00000,3.00000,201206,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,,,,200402,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
86,NTW,NTW(D1),PS121,Sham Tseng Raw Water Pumping Station,深井原水抽水站,"Sham Tseng Tsuen, Sham Tseng, Tsuen Wan",荃灣深井深井新村,,,,199608,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
12,HKI,HKI(D3),PS105,Ap Lei Chau Salt Water Pumping Station,鴨脷洲海水抽水站,"Lee Nam Road near Lee Lok Street, Ap Lei Chau",鴨脷洲利南道近利樂街,,,,199605,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,0.00000,4.00000,201509,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
43,HKI,HKI(D1),PS002,Middle Gap Fresh Water Pumping Station,中峽食水抽水站,"Mount Nicholson Road, Mount Nicholson",聶歌信山聶歌信山道,,,,200202,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
4,HKI,HKI(D4),PS134,Pui O No.2 Raw Water Pumping Station,貝澳二號原水抽水站,"2A Pui O Lo Wai Tsuen, Lantau Island",大嶼山貝澳老圍村2號A,,,,200803,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
67,NTE,NTE(D2),PS130,Tai Po Salt Water Pumping Station,大埔海水抽水站,"17 Dai Kwai Street, Tai Po",大埔大貴街17號,,,,200707,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
156,,,,,,,,,,,200210,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
130,NTE,NTE(D3),PS129,Sai O Raw Water Pumping Station,西澳原水抽水站,"Sai Sha Road, Sai O, Sai Kung",西貢西澳西沙路,,0.00000,8.00000,201905,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
155,K,K(D2),PS034,Beacon Hill Fresh Water Pumping Station,筆架山食水抽水站,"Beacon Hill Road, Kowloon Tong",九龍塘筆架山道,,,,200103,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,,,,200308,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
12,HKI,HKI(D3),PS105,Ap Lei Chau Salt Water Pumping Station,鴨脷洲海水抽水站,"Lee Nam Road near Lee Lok Street, Ap Lei Chau",鴨脷洲利南道近利樂街,,,,200610,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
4,HKI,HKI(D4),PS134,Pui O No.2 Raw Water Pumping Station,貝澳二號原水抽水站,"2A Pui O Lo Wai Tsuen, Lantau Island",大嶼山貝澳老圍村2號A,,,,200208,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
67,NTE,NTE(D2),PS130,Tai Po Salt Water Pumping Station,大埔海水抽水站,"17 Dai Kwai Street, Tai Po",大埔大貴街17號,,,,200608,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
28,HKI,HKI(D1),PS114,Sai Wan Ho Salt Water Pumping Station,西灣河海水抽水站,"Lei King Road, Sai Wan Ho, Shau Kei Wan",筲箕灣西灣河利景道,,,,199809,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
52,,,,,,,,,0.00000,4.00000,200909,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
126,NTE,NTE(D3),PS062,Wu Lei Tau Lowland Raw Water Pumping Station,狐狸頭低地原水抽水站,"Tai Chung Hau Village, Sai Kung",西貢大涌口村,,0.00000,2.00000,201002,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
155,K,K(D2),PS034,Beacon Hill Fresh Water Pumping Station,筆架山食水抽水站,"Beacon Hill Road, Kowloon Tong",九龍塘筆架山道,,,,200705,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
115,NTE,NTE(D3),PS057,Kei Ling Ha Lowland Raw Water Pumping Station,企嶺下低地原水抽水站,"near Tai Wan Tsuen, Sai Kung",西貢近大環村,,0.00000,4.00000,202202,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
115,NTE,NTE(D3),PS057,Kei Ling Ha Lowland Raw Water Pumping Station,企嶺下低地原水抽水站,"near Tai Wan Tsuen, Sai Kung",西貢近大環村,,,,200303,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,0.00000,4.00000,201105,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
86,NTW,NTW(D1),PS121,Sham Tseng Raw Water Pumping Station,深井原水抽水站,"Sham Tseng Tsuen, Sham Tseng, Tsuen Wan",荃灣深井深井新村,,0.00000,5.00000,201506,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
116,NTE,NTE(D3),PS058,Long Keng Lowland Raw Water Pumping Station,浪徑低地原水抽水站,"Long Keng Village, Sai Kung",西貢浪徑村,,,,200607,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
156,,,,,,,,,,,200310,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
53,HKI,HKI(D1),PS052,Tong Shui Road Fresh Water Pumping Station,糖水道食水抽水站,"Tong Shui Road, North Point",北角糖水道,,,,199804,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
52,,,,,,,,,,,200203,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
13,HKI,HKI(D1),PS006,Bowen Road Fresh Water Pumping Station,寶雲道食水抽水站,"2A Bowen Drive, Mid-levels",半山區寶雲徑2號A,,,,199701,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
48,HKI,HKI(D3),PS125,Repulse Bay Fresh Water Pumping Station,淺水灣食水抽水站,"Belleview Drive, Repulse Bay",淺水灣麗景道,,,,200505,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,,,200703,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,,,,199604,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
115,NTE,NTE(D3),PS057,Kei Ling Ha Lowland Raw Water Pumping Station,企嶺下低地原水抽水站,"near Tai Wan Tsuen, Sai Kung",西貢近大環村,,,,200009,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
135,NTE,NTE(D3),PS051,High Island Raw Water Pumping Station,萬宜原水抽水站,"High Island Reservoir, Pak Tam Chung, Sai Kung",西貢北潭涌萬宜水庫,,4.00000,6.00000,202007,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
130,NTE,NTE(D3),PS129,Sai O Raw Water Pumping Station,西澳原水抽水站,"Sai Sha Road, Sai O, Sai Kung",西貢西澳西沙路,,0.00000,8.00000,202210,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
62,,,,,,,,,,,202311,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
130,NTE,NTE(D3),PS129,Sai O Raw Water Pumping Station,西澳原水抽水站,"Sai Sha Road, Sai O, Sai Kung",西貢西澳西沙路,,,,199609,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
4,HKI,HKI(D4),PS134,Pui O No.2 Raw Water Pumping Station,貝澳二號原水抽水站,"2A Pui O Lo Wai Tsuen, Lantau Island",大嶼山貝澳老圍村2號A,,,,200105,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,,,200209,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
156,,,,,,,,,,,199609,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
146,NTW,NTW(D4),PS064,Lai Chi Kok Salt Water Pumping Station,荔枝角海水抽水站,"Lai King Hill Road, Lai Chi Kok",荔枝角荔景山道,,,,199706,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
62,,,,,,,,,,,201209,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
119,NTE,NTE(D3),PS059,Pak Tam Chung Lowland Raw Water Pumping Station,北潭涌低地原水抽水站,"Wong Shek Po Tsak Yue Wu Village, Sai Kung",西貢黃石鯽魚湖村,,,,199701,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
125,,,,,,,,,,,199906,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,,,,199909,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
13,HKI,HKI(D1),PS006,Bowen Road Fresh Water Pumping Station,寶雲道食水抽水站,"2A Bowen Drive, Mid-levels",半山區寶雲徑2號A,,,,200607,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
160,NTW,NTW(D4),PS073,Tai Wo Tsuen Salt Water Pumping Station,大窩村海水抽水站,"Wah Yiu Road, Kwai Chung",葵涌華瑤路,,,,199610,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
140,K,K(D2),PS035,Beacon Hill Salt Water Pumping Station,筆架山海水抽水站,"Tai Wo Ping Road, Sham Shui Po",深水埗大窩坪道,,,,200311,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
52,,,,,,,,,0.00000,4.00000,201703,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
62,,,,,,,,,,,201410,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
130,NTE,NTE(D3),PS129,Sai O Raw Water Pumping Station,西澳原水抽水站,"Sai Sha Road, Sai O, Sai Kung",西貢西澳西沙路,,,,200110,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,,,,200502,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
126,NTE,NTE(D3),PS062,Wu Lei Tau Lowland Raw Water Pumping Station,狐狸頭低地原水抽水站,"Tai Chung Hau Village, Sai Kung",西貢大涌口村,,0.00000,2.00000,202104,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
1,HKI,HKI(D4),PS021,Cheung Chau Fresh Water Pumping Station,長洲食水抽水站,"15 Cheung Kwai Road, Cheung Chau",長洲 長貴路15號,,,,199911,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
135,NTE,NTE(D3),PS051,High Island Raw Water Pumping Station,萬宜原水抽水站,"High Island Reservoir, Pak Tam Chung, Sai Kung",西貢北潭涌萬宜水庫,,0.00000,6.00000,200911,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,,,,199605,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
86,NTW,NTW(D1),PS121,Sham Tseng Raw Water Pumping Station,深井原水抽水站,"Sham Tseng Tsuen, Sham Tseng, Tsuen Wan",荃灣深井深井新村,,,,200004,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,,,,200403,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
53,HKI,HKI(D1),PS052,Tong Shui Road Fresh Water Pumping Station,糖水道食水抽水站,"Tong Shui Road, North Point",北角糖水道,,,,200112,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
86,NTW,NTW(D1),PS121,Sham Tseng Raw Water Pumping Station,深井原水抽水站,"Sham Tseng Tsuen, Sham Tseng, Tsuen Wan",荃灣深井深井新村,,,,200803,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
54,HKI,HKI(D3),PS080,Wong Chuk Hang Fresh Water Pumping Station,黃竹坑食水抽水站,"Nam Fung Road, Aberdeen",香港仔南風道,,,,200711,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
106,K,K(D4),PS098,Cha Kwo Ling Salt Water Pumping Station,茶果嶺海水抽水站,"Cha Kwo Ling Road, Cha Kwo Ling",茶果嶺茶果嶺道,,,,199906,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,,,,199908,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,,,,200503,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
78,NTE,NTE(D1),PS019,Tai Po Tau Raw Water Pumping Station,大埔頭原水抽水站,"2800 Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段2800號,,,,199907,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
31,HKI,HKI(D1),PS127,Siu Sai Wan Salt Water Pumping Station,小西灣海水抽水站,"Siu Sai Wan Road, Chai Wan",柴灣小西灣道,,,,200807,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
106,K,K(D4),PS098,Cha Kwo Ling Salt Water Pumping Station,茶果嶺海水抽水站,"Cha Kwo Ling Road, Cha Kwo Ling",茶果嶺茶果嶺道,,,,200105,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
135,NTE,NTE(D3),PS051,High Island Raw Water Pumping Station,萬宜原水抽水站,"High Island Reservoir, Pak Tam Chung, Sai Kung",西貢北潭涌萬宜水庫,,,,200106,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,,,,200707,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
116,NTE,NTE(D3),PS058,Long Keng Lowland Raw Water Pumping Station,浪徑低地原水抽水站,"Long Keng Village, Sai Kung",西貢浪徑村,,0.00000,2.00000,201705,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
130,NTE,NTE(D3),PS129,Sai O Raw Water Pumping Station,西澳原水抽水站,"Sai Sha Road, Sai O, Sai Kung",西貢西澳西沙路,,,,200108,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
4,HKI,HKI(D4),PS134,Pui O No.2 Raw Water Pumping Station,貝澳二號原水抽水站,"2A Pui O Lo Wai Tsuen, Lantau Island",大嶼山貝澳老圍村2號A,,,,200503,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
115,NTE,NTE(D3),PS057,Kei Ling Ha Lowland Raw Water Pumping Station,企嶺下低地原水抽水站,"near Tai Wan Tsuen, Sai Kung",西貢近大環村,,,,199902,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
115,NTE,NTE(D3),PS057,Kei Ling Ha Lowland Raw Water Pumping Station,企嶺下低地原水抽水站,"near Tai Wan Tsuen, Sai Kung",西貢近大環村,,0.00000,4.00000,201609,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
115,NTE,NTE(D3),PS057,Kei Ling Ha Lowland Raw Water Pumping Station,企嶺下低地原水抽水站,"near Tai Wan Tsuen, Sai Kung",西貢近大環村,,,,199805,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
69,NTE,NTE(D2),PS106,Hong Lok Yuen Fresh Water Booster Pumping Station,康樂園食水增壓抽水站,"Hong Lok Yuen, Tai Po",大埔康樂園,,0.00000,3.00000,201409,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
106,K,K(D4),PS098,Cha Kwo Ling Salt Water Pumping Station,茶果嶺海水抽水站,"Cha Kwo Ling Road, Cha Kwo Ling",茶果嶺茶果嶺道,,,,200712,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
67,NTE,NTE(D2),PS130,Tai Po Salt Water Pumping Station,大埔海水抽水站,"17 Dai Kwai Street, Tai Po",大埔大貴街17號,,,,200202,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
54,HKI,HKI(D3),PS080,Wong Chuk Hang Fresh Water Pumping Station,黃竹坑食水抽水站,"Nam Fung Road, Aberdeen",香港仔南風道,,,,200407,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
116,NTE,NTE(D3),PS058,Long Keng Lowland Raw Water Pumping Station,浪徑低地原水抽水站,"Long Keng Village, Sai Kung",西貢浪徑村,,0.00000,2.00000,201002,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
155,K,K(D2),PS034,Beacon Hill Fresh Water Pumping Station,筆架山食水抽水站,"Beacon Hill Road, Kowloon Tong",九龍塘筆架山道,,,,200810,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
5,HKI,HKI(D4),PS016,Shek Pik Raw Water Pumping Station,石壁原水抽水站,"Shek Pik Reservoir Road, Lantau Island",大嶼山石壁水塘道,,,,200402,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,,,,199704,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
135,NTE,NTE(D3),PS051,High Island Raw Water Pumping Station,萬宜原水抽水站,"High Island Reservoir, Pak Tam Chung, Sai Kung",西貢北潭涌萬宜水庫,,3.00000,6.00000,202509,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
78,NTE,NTE(D1),PS019,Tai Po Tau Raw Water Pumping Station,大埔頭原水抽水站,"2800 Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段2800號,,,,200604,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
48,HKI,HKI(D3),PS125,Repulse Bay Fresh Water Pumping Station,淺水灣食水抽水站,"Belleview Drive, Repulse Bay",淺水灣麗景道,,,,200107,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
69,NTE,NTE(D2),PS106,Hong Lok Yuen Fresh Water Booster Pumping Station,康樂園食水增壓抽水站,"Hong Lok Yuen, Tai Po",大埔康樂園,,,,199810,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
12,HKI,HKI(D3),PS105,Ap Lei Chau Salt Water Pumping Station,鴨脷洲海水抽水站,"Lee Nam Road near Lee Lok Street, Ap Lei Chau",鴨脷洲利南道近利樂街,,,,200605,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
1,HKI,HKI(D4),PS021,Cheung Chau Fresh Water Pumping Station,長洲食水抽水站,"15 Cheung Kwai Road, Cheung Chau",長洲 長貴路15號,,,,200709,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,,,,200503,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
69,NTE,NTE(D2),PS106,Hong Lok Yuen Fresh Water Booster Pumping Station,康樂園食水增壓抽水站,"Hong Lok Yuen, Tai Po",大埔康樂園,,,,199808,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
160,NTW,NTW(D4),PS073,Tai Wo Tsuen Salt Water Pumping Station,大窩村海水抽水站,"Wah Yiu Road, Kwai Chung",葵涌華瑤路,,,,199709,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
86,NTW,NTW(D1),PS121,Sham Tseng Raw Water Pumping Station,深井原水抽水站,"Sham Tseng Tsuen, Sham Tseng, Tsuen Wan",荃灣深井深井新村,,,,200110,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
31,HKI,HKI(D1),PS127,Siu Sai Wan Salt Water Pumping Station,小西灣海水抽水站,"Siu Sai Wan Road, Chai Wan",柴灣小西灣道,,,,199910,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
126,NTE,NTE(D3),PS062,Wu Lei Tau Lowland Raw Water Pumping Station,狐狸頭低地原水抽水站,"Tai Chung Hau Village, Sai Kung",西貢大涌口村,,0.00000,2.00000,202605,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
62,,,,,,,,,,,201312,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
50,HKI,HKI(D2),PS030,Severn Road Fresh Water Pumping Station,施勳道食水抽水站,"Severn Road, Mount Gough, The Peak",山頂歌賦山施勳道,,,,199806,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
140,K,K(D2),PS035,Beacon Hill Salt Water Pumping Station,筆架山海水抽水站,"Tai Wo Ping Road, Sham Shui Po",深水埗大窩坪道,,,,200804,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
54,HKI,HKI(D3),PS080,Wong Chuk Hang Fresh Water Pumping Station,黃竹坑食水抽水站,"Nam Fung Road, Aberdeen",香港仔南風道,,,,200310,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,,,,200502,2026-08-21 11:45:24.567,2026-08-21 11:37:29.383
