"statistical_month","region_abbr","inter_item_code","type_code","item_value","dm_update_time","dm_load_time"
"202408",K,US_AS_000001,US_AR_000001,99.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",K,US_AS_000001,US_AR_000002,98.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",K,US_AS_000001,US_AR_000003,96.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",NTE,US_AS_000001,US_AR_000001,98.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",NTE,US_AS_000001,US_AR_000002,97.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",NTE,US_AS_000001,US_AR_000003,96.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",NTW,US_AS_000001,US_AR_000001,98.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",NTW,US_AS_000001,US_AR_000002,99.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",NTW,US_AS_000001,US_AR_000003,96.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202409",HKI,US_AS_000001,US_AR_000001,96.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",HKI,US_AS_000001,US_AR_000002,96.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",HKI,US_AS_000001,US_AR_000003,99.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",HKSAR,US_AS_000001,US_AR_000001,95.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",HKSAR,US_AS_000001,US_AR_000002,95.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",HKSAR,US_AS_000001,US_AR_000003,97.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",K,US_AS_000001,US_AR_000001,96.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",K,US_AS_000001,US_AR_000002,99.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",K,US_AS_000001,US_AR_000003,97.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",NTE,US_AS_000001,US_AR_000001,96.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",NTE,US_AS_000001,US_AR_000002,97.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",NTE,US_AS_000001,US_AR_000003,96.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",NTW,US_AS_000001,US_AR_000001,98.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",NTW,US_AS_000001,US_AR_000002,95.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202409",NTW,US_AS_000001,US_AR_000003,96.000000,2024-09-23 16:41:20.000,2024-09-23 16:41:20.000
"202410",HKI,US_AS_000001,US_AR_000001,95.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",HKI,US_AS_000001,US_AR_000002,96.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",HKI,US_AS_000001,US_AR_000003,98.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",HKSAR,US_AS_000001,US_AR_000001,95.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",HKSAR,US_AS_000001,US_AR_000002,97.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",HKSAR,US_AS_000001,US_AR_000003,95.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",K,US_AS_000001,US_AR_000001,99.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",K,US_AS_000001,US_AR_000002,98.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",K,US_AS_000001,US_AR_000003,96.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",NTE,US_AS_000001,US_AR_000001,95.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",NTE,US_AS_000001,US_AR_000002,95.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",NTE,US_AS_000001,US_AR_000003,98.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",NTW,US_AS_000001,US_AR_000001,99.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",NTW,US_AS_000001,US_AR_000002,95.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202410",NTW,US_AS_000001,US_AR_000003,99.000000,2024-10-23 16:41:20.000,2024-10-23 16:41:20.000
"202411",HKI,US_AS_000001,US_AR_000001,99.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",HKI,US_AS_000001,US_AR_000002,98.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",HKI,US_AS_000001,US_AR_000003,99.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",HKSAR,US_AS_000001,US_AR_000001,95.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",HKSAR,US_AS_000001,US_AR_000002,96.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",HKSAR,US_AS_000001,US_AR_000003,98.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",K,US_AS_000001,US_AR_000001,98.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",K,US_AS_000001,US_AR_000002,97.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",K,US_AS_000001,US_AR_000003,97.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",NTE,US_AS_000001,US_AR_000001,95.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",NTE,US_AS_000001,US_AR_000002,95.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",NTE,US_AS_000001,US_AR_000003,96.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",NTW,US_AS_000001,US_AR_000001,98.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",NTW,US_AS_000001,US_AR_000002,99.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202411",NTW,US_AS_000001,US_AR_000003,95.000000,2024-11-23 16:41:20.000,2024-11-23 16:41:20.000
"202412",HKI,US_AS_000001,US_AR_000001,98.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",HKI,US_AS_000001,US_AR_000002,96.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",HKI,US_AS_000001,US_AR_000003,99.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",HKSAR,US_AS_000001,US_AR_000001,96.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",HKSAR,US_AS_000001,US_AR_000002,97.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",HKSAR,US_AS_000001,US_AR_000003,98.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",K,US_AS_000001,US_AR_000001,96.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",K,US_AS_000001,US_AR_000002,97.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",K,US_AS_000001,US_AR_000003,99.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",NTE,US_AS_000001,US_AR_000001,96.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",NTE,US_AS_000001,US_AR_000002,97.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",NTE,US_AS_000001,US_AR_000003,97.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",NTW,US_AS_000001,US_AR_000001,97.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",NTW,US_AS_000001,US_AR_000002,95.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202412",NTW,US_AS_000001,US_AR_000003,96.000000,2024-12-23 16:41:20.000,2024-12-23 16:41:20.000
"202501",HKI,US_AS_000001,US_AR_000001,96.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",HKI,US_AS_000001,US_AR_000002,98.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",HKI,US_AS_000001,US_AR_000003,97.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",HKSAR,US_AS_000001,US_AR_000001,96.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",HKSAR,US_AS_000001,US_AR_000002,96.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",HKSAR,US_AS_000001,US_AR_000003,97.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",K,US_AS_000001,US_AR_000001,97.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",K,US_AS_000001,US_AR_000002,96.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",K,US_AS_000001,US_AR_000003,96.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",NTE,US_AS_000001,US_AR_000001,97.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",NTE,US_AS_000001,US_AR_000002,98.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",NTE,US_AS_000001,US_AR_000003,95.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",NTW,US_AS_000001,US_AR_000001,97.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",NTW,US_AS_000001,US_AR_000002,99.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202501",NTW,US_AS_000001,US_AR_000003,97.000000,2025-01-23 16:41:20.000,2025-01-23 16:41:20.000
"202502",HKI,US_AS_000001,US_AR_000001,95.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",HKI,US_AS_000001,US_AR_000002,97.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",HKI,US_AS_000001,US_AR_000003,96.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",HKSAR,US_AS_000001,US_AR_000001,96.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",HKSAR,US_AS_000001,US_AR_000002,99.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",HKSAR,US_AS_000001,US_AR_000003,96.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",K,US_AS_000001,US_AR_000001,99.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",K,US_AS_000001,US_AR_000002,95.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",K,US_AS_000001,US_AR_000003,96.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",NTE,US_AS_000001,US_AR_000001,98.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",NTE,US_AS_000001,US_AR_000002,99.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",NTE,US_AS_000001,US_AR_000003,96.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",NTW,US_AS_000001,US_AR_000001,95.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",NTW,US_AS_000001,US_AR_000002,96.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202502",NTW,US_AS_000001,US_AR_000003,96.000000,2025-02-23 16:41:20.000,2025-02-23 16:41:20.000
"202503",HKI,US_AS_000001,US_AR_000001,96.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",HKI,US_AS_000001,US_AR_000002,99.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",HKI,US_AS_000001,US_AR_000003,98.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",HKSAR,US_AS_000001,US_AR_000001,97.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",HKSAR,US_AS_000001,US_AR_000002,99.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",HKSAR,US_AS_000001,US_AR_000003,97.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",K,US_AS_000001,US_AR_000001,99.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",K,US_AS_000001,US_AR_000002,96.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",K,US_AS_000001,US_AR_000003,97.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",NTE,US_AS_000001,US_AR_000001,98.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",NTE,US_AS_000001,US_AR_000002,98.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",NTE,US_AS_000001,US_AR_000003,97.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",NTW,US_AS_000001,US_AR_000001,99.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",NTW,US_AS_000001,US_AR_000002,99.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202503",NTW,US_AS_000001,US_AR_000003,99.000000,2025-03-23 16:41:20.000,2025-03-23 16:41:20.000
"202504",HKI,US_AS_000001,US_AR_000001,99.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",HKI,US_AS_000001,US_AR_000002,97.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",HKI,US_AS_000001,US_AR_000003,98.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",HKSAR,US_AS_000001,US_AR_000001,97.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",HKSAR,US_AS_000001,US_AR_000002,98.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",HKSAR,US_AS_000001,US_AR_000003,97.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",K,US_AS_000001,US_AR_000001,99.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",K,US_AS_000001,US_AR_000002,99.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",K,US_AS_000001,US_AR_000003,98.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",NTE,US_AS_000001,US_AR_000001,98.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",NTE,US_AS_000001,US_AR_000002,98.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",NTE,US_AS_000001,US_AR_000003,98.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",NTW,US_AS_000001,US_AR_000001,98.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",NTW,US_AS_000001,US_AR_000002,97.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202504",NTW,US_AS_000001,US_AR_000003,97.000000,2025-04-23 16:41:20.000,2025-04-23 16:41:20.000
"202505",HKI,US_AS_000001,US_AR_000001,98.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",HKI,US_AS_000001,US_AR_000002,98.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",HKI,US_AS_000001,US_AR_000003,95.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",HKSAR,US_AS_000001,US_AR_000001,96.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",HKSAR,US_AS_000001,US_AR_000002,99.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",HKSAR,US_AS_000001,US_AR_000003,96.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",K,US_AS_000001,US_AR_000001,96.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",K,US_AS_000001,US_AR_000002,97.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",K,US_AS_000001,US_AR_000003,98.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",NTE,US_AS_000001,US_AR_000001,98.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",NTE,US_AS_000001,US_AR_000002,99.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",NTE,US_AS_000001,US_AR_000003,98.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",NTW,US_AS_000001,US_AR_000001,98.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",NTW,US_AS_000001,US_AR_000002,97.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202505",NTW,US_AS_000001,US_AR_000003,95.000000,2025-05-23 16:41:20.000,2025-05-23 16:41:20.000
"202506",HKI,US_AS_000001,US_AR_000001,95.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",HKI,US_AS_000001,US_AR_000002,96.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",HKI,US_AS_000001,US_AR_000003,95.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",HKSAR,US_AS_000001,US_AR_000001,97.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",HKSAR,US_AS_000001,US_AR_000002,95.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",HKSAR,US_AS_000001,US_AR_000003,95.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",K,US_AS_000001,US_AR_000001,95.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",K,US_AS_000001,US_AR_000002,97.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",K,US_AS_000001,US_AR_000003,99.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",NTE,US_AS_000001,US_AR_000001,96.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",NTE,US_AS_000001,US_AR_000002,97.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",NTE,US_AS_000001,US_AR_000003,98.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",NTW,US_AS_000001,US_AR_000001,96.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",NTW,US_AS_000001,US_AR_000002,97.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202506",NTW,US_AS_000001,US_AR_000003,97.000000,2025-06-23 16:41:20.000,2025-06-23 16:41:20.000
"202507",HKI,US_AS_000001,US_AR_000001,95.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",HKI,US_AS_000001,US_AR_000002,95.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",HKI,US_AS_000001,US_AR_000003,97.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",HKSAR,US_AS_000001,US_AR_000001,96.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",HKSAR,US_AS_000001,US_AR_000002,99.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",HKSAR,US_AS_000001,US_AR_000003,99.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",K,US_AS_000001,US_AR_000001,97.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",K,US_AS_000001,US_AR_000002,99.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",K,US_AS_000001,US_AR_000003,95.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",NTE,US_AS_000001,US_AR_000001,96.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",NTE,US_AS_000001,US_AR_000002,99.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",NTE,US_AS_000001,US_AR_000003,95.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",NTW,US_AS_000001,US_AR_000001,98.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",NTW,US_AS_000001,US_AR_000002,99.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202507",NTW,US_AS_000001,US_AR_000003,98.000000,2025-07-23 16:41:20.000,2025-07-23 16:41:20.000
"202508",HKI,US_AS_000001,US_AR_000001,97.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",HKI,US_AS_000001,US_AR_000002,95.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",HKI,US_AS_000001,US_AR_000003,97.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",HKSAR,US_AS_000001,US_AR_000001,96.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",HKSAR,US_AS_000001,US_AR_000002,96.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",HKSAR,US_AS_000001,US_AR_000003,99.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",K,US_AS_000001,US_AR_000001,95.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",K,US_AS_000001,US_AR_000002,99.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",K,US_AS_000001,US_AR_000003,96.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",NTE,US_AS_000001,US_AR_000001,98.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",NTE,US_AS_000001,US_AR_000002,99.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",NTE,US_AS_000001,US_AR_000003,98.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",NTW,US_AS_000001,US_AR_000001,96.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",NTW,US_AS_000001,US_AR_000002,95.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202508",NTW,US_AS_000001,US_AR_000003,99.000000,2025-08-23 16:41:20.000,2025-08-23 16:41:20.000
"202509",HKI,US_AS_000001,US_AR_000001,95.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",HKI,US_AS_000001,US_AR_000002,96.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",HKI,US_AS_000001,US_AR_000003,96.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",HKSAR,US_AS_000001,US_AR_000001,96.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",HKSAR,US_AS_000001,US_AR_000002,98.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",HKSAR,US_AS_000001,US_AR_000003,97.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",K,US_AS_000001,US_AR_000001,99.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",K,US_AS_000001,US_AR_000002,95.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",K,US_AS_000001,US_AR_000003,99.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",NTE,US_AS_000001,US_AR_000001,98.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",NTE,US_AS_000001,US_AR_000002,97.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",NTE,US_AS_000001,US_AR_000003,96.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",NTW,US_AS_000001,US_AR_000001,98.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",NTW,US_AS_000001,US_AR_000002,97.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202509",NTW,US_AS_000001,US_AR_000003,97.000000,2025-09-23 16:41:20.000,2025-09-23 16:41:20.000
"202510",HKI,US_AS_000001,US_AR_000001,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",HKI,US_AS_000001,US_AR_000002,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",HKI,US_AS_000001,US_AR_000003,98.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",HKSAR,US_AS_000001,US_AR_000001,95.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",HKSAR,US_AS_000001,US_AR_000002,99.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",HKSAR,US_AS_000001,US_AR_000003,95.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",K,US_AS_000001,US_AR_000001,96.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",K,US_AS_000001,US_AR_000002,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",K,US_AS_000001,US_AR_000003,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",NTE,US_AS_000001,US_AR_000001,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",NTE,US_AS_000001,US_AR_000002,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",NTE,US_AS_000001,US_AR_000003,98.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",NTW,US_AS_000001,US_AR_000001,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",NTW,US_AS_000001,US_AR_000002,97.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202510",NTW,US_AS_000001,US_AR_000003,99.000000,2025-10-23 16:41:20.000,2025-10-23 16:41:20.000
"202511",HKI,US_AS_000001,US_AR_000001,97.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",HKI,US_AS_000001,US_AR_000002,97.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",HKI,US_AS_000001,US_AR_000003,96.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",HKSAR,US_AS_000001,US_AR_000001,98.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",HKSAR,US_AS_000001,US_AR_000002,99.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",HKSAR,US_AS_000001,US_AR_000003,95.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",K,US_AS_000001,US_AR_000001,99.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",K,US_AS_000001,US_AR_000002,99.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",K,US_AS_000001,US_AR_000003,98.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",NTE,US_AS_000001,US_AR_000001,96.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",NTE,US_AS_000001,US_AR_000002,99.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",NTE,US_AS_000001,US_AR_000003,97.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",NTW,US_AS_000001,US_AR_000001,95.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",NTW,US_AS_000001,US_AR_000002,96.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202511",NTW,US_AS_000001,US_AR_000003,97.000000,2025-11-23 16:41:20.000,2025-11-23 16:41:20.000
"202512",HKI,US_AS_000001,US_AR_000001,99.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",HKI,US_AS_000001,US_AR_000002,95.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
