"schema_name","table_name","column_name","data_type"
pems,t_mb_agentmainsession4month,vdnid,integer
pems,t_mb_agentsession4day,recid,integer
pems,t_mb_agentsession4day,countdate,date
pems,t_mb_agentsession4day,agentgroupid,integer
pems,t_mb_agentsession4day,agentgroupname,character varying(100)
pems,t_mb_agentsession4day,agentid,integer
pems,t_mb_agentsession4day,agentname,character varying(50)
pems,t_mb_agentsession4day,origintype,character varying(20)
pems,t_mb_agentsession4day,originid,integer
pems,t_mb_agentsession4day,originname,character varying(200)
pems,t_mb_agentsession4day,sessiontotal,integer
pems,t_mb_agentsession4day,effectiveqty,integer
pems,t_mb_agentsession4day,invalidqty,integer
pems,t_mb_agentsession4day,responseqty,integer
pems,t_mb_agentsession4day,noresponseqty,integer
pems,t_mb_agentsession4day,visitorqty,integer
pems,t_mb_agentsession4day,totaltime,integer
pems,t_mb_agentsession4day,maxsessiontime,integer
pems,t_mb_agentsession4day,minsessiontime,integer
pems,t_mb_agentsession4day,receivetotal,integer
pems,t_mb_agentsession4day,maxreceiveqty,integer
pems,t_mb_agentsession4day,minreceiveqty,integer
pems,t_mb_agentsession4day,replytotal,integer
pems,t_mb_agentsession4day,maxreplyqty,integer
pems,t_mb_agentsession4day,minreplyqty,integer
pems,t_mb_agentsession4day,firstreplytotaltime,integer
pems,t_mb_agentsession4day,maxfirstreplytime,integer
pems,t_mb_agentsession4day,minfirstreplytime,integer
pems,t_mb_agentsession4day,replytotaltime,integer
pems,t_mb_agentsession4day,maxreplytime,integer
pems,t_mb_agentsession4day,minreplytime,integer
pems,t_mb_agentsession4day,transferqty,integer
pems,t_mb_agentsession4day,satisfiedqty,integer
pems,t_mb_agentsession4day,nosatisfiedqty,integer
pems,t_mb_agentsession4day,satscores,integer
pems,t_mb_agentsession4day,createdate,timestamp without time zone
pems,t_mb_agentsession4day,replyroundtotal,integer
pems,t_mb_agentsession4day,maxreplyroundqty,integer
pems,t_mb_agentsession4day,minreplyroundqty,integer
pems,t_mb_agentsession4day,isleavemsgtotal,integer
pems,t_mb_agentsession4day,leavedate,date
pems,t_mb_agentsession4day,vdnid,integer
pems,t_mb_agentsession4hour,recid,integer
pems,t_mb_agentsession4hour,countdate,date
pems,t_mb_agentsession4hour,hour,integer
pems,t_mb_agentsession4hour,agentgroupid,integer
pems,t_mb_agentsession4hour,agentgroupname,character varying(100)
pems,t_mb_agentsession4hour,agentid,integer
pems,t_mb_agentsession4hour,agentname,character varying(50)
pems,t_mb_agentsession4hour,origintype,character varying(20)
pems,t_mb_agentsession4hour,originid,integer
pems,t_mb_agentsession4hour,originname,character varying(200)
pems,t_mb_agentsession4hour,sessiontotal,integer
pems,t_mb_agentsession4hour,effectiveqty,integer
pems,t_mb_agentsession4hour,invalidqty,integer
pems,t_mb_agentsession4hour,responseqty,integer
pems,t_mb_agentsession4hour,noresponseqty,integer
pems,t_mb_agentsession4hour,visitorqty,integer
pems,t_mb_agentsession4hour,totaltime,integer
pems,t_mb_agentsession4hour,maxsessiontime,integer
pems,t_mb_agentsession4hour,minsessiontime,integer
pems,t_mb_agentsession4hour,receivetotal,integer
pems,t_mb_agentsession4hour,maxreceiveqty,integer
pems,t_mb_agentsession4hour,minreceiveqty,integer
pems,t_mb_agentsession4hour,replytotal,integer
pems,t_mb_agentsession4hour,maxreplyqty,integer
pems,t_mb_agentsession4hour,minreplyqty,integer
pems,t_mb_agentsession4hour,firstreplytotaltime,integer
pems,t_mb_agentsession4hour,maxfirstreplytime,integer
pems,t_mb_agentsession4hour,minfirstreplytime,integer
pems,t_mb_agentsession4hour,replytotaltime,integer
pems,t_mb_agentsession4hour,maxreplytime,integer
pems,t_mb_agentsession4hour,minreplytime,integer
pems,t_mb_agentsession4hour,transferqty,integer
pems,t_mb_agentsession4hour,satisfiedqty,integer
pems,t_mb_agentsession4hour,nosatisfiedqty,integer
pems,t_mb_agentsession4hour,satscores,integer
pems,t_mb_agentsession4hour,replyroundtotal,integer
pems,t_mb_agentsession4hour,maxreplyroundqty,integer
pems,t_mb_agentsession4hour,minreplyroundqty,integer
pems,t_mb_agentsession4hour,createdate,timestamp without time zone
pems,t_mb_agentsession4hour,vdnid,integer
pems,t_mb_agentsession4month,recid,integer
pems,t_mb_agentsession4month,year,integer
pems,t_mb_agentsession4month,month,integer
pems,t_mb_agentsession4month,agentgroupid,integer
pems,t_mb_agentsession4month,agentgroupname,character varying(100)
pems,t_mb_agentsession4month,agentid,integer
pems,t_mb_agentsession4month,agentname,character varying(50)
pems,t_mb_agentsession4month,origintype,character varying(20)
pems,t_mb_agentsession4month,originid,integer
pems,t_mb_agentsession4month,originname,character varying(200)
pems,t_mb_agentsession4month,sessiontotal,integer
pems,t_mb_agentsession4month,effectiveqty,integer
pems,t_mb_agentsession4month,invalidqty,integer
pems,t_mb_agentsession4month,responseqty,integer
pems,t_mb_agentsession4month,noresponseqty,integer
pems,t_mb_agentsession4month,visitorqty,integer
pems,t_mb_agentsession4month,totaltime,integer
pems,t_mb_agentsession4month,maxsessiontime,integer
pems,t_mb_agentsession4month,minsessiontime,integer
pems,t_mb_agentsession4month,receivetotal,integer
pems,t_mb_agentsession4month,maxreceiveqty,integer
pems,t_mb_agentsession4month,minreceiveqty,integer
pems,t_mb_agentsession4month,replytotal,integer
pems,t_mb_agentsession4month,maxreplyqty,integer
pems,t_mb_agentsession4month,minreplyqty,integer
pems,t_mb_agentsession4month,firstreplytotaltime,integer
pems,t_mb_agentsession4month,maxfirstreplytime,integer
pems,t_mb_agentsession4month,minfirstreplytime,integer
pems,t_mb_agentsession4month,replytotaltime,integer
pems,t_mb_agentsession4month,maxreplytime,integer
pems,t_mb_agentsession4month,minreplytime,integer
pems,t_mb_agentsession4month,transferqty,integer
pems,t_mb_agentsession4month,satisfiedqty,integer
pems,t_mb_agentsession4month,nosatisfiedqty,integer
pems,t_mb_agentsession4month,satscores,integer
pems,t_mb_agentsession4month,replyroundtotal,integer
pems,t_mb_agentsession4month,maxreplyroundqty,integer
pems,t_mb_agentsession4month,minreplyroundqty,integer
pems,t_mb_agentsession4month,createdate,timestamp without time zone
pems,t_mb_agentsession4month,vdnid,integer
pems,t_mb_agentsessionfirstreply4day,recid,integer
pems,t_mb_agentsessionfirstreply4day,countdate,date
pems,t_mb_agentsessionfirstreply4day,agentgroupid,integer
pems,t_mb_agentsessionfirstreply4day,agentgroupname,character varying(100)
pems,t_mb_agentsessionfirstreply4day,agentid,integer
pems,t_mb_agentsessionfirstreply4day,agentname,character varying(50)
pems,t_mb_agentsessionfirstreply4day,origintype,character varying(20)
pems,t_mb_agentsessionfirstreply4day,originid,integer
pems,t_mb_agentsessionfirstreply4day,originname,character varying(200)
pems,t_mb_agentsessionfirstreply4day,firstlong_1,integer
pems,t_mb_agentsessionfirstreply4day,firstlong_2,integer
pems,t_mb_agentsessionfirstreply4day,firstlong_3,integer
pems,t_mb_agentsessionfirstreply4day,firstlong_4,integer
pems,t_mb_agentsessionfirstreply4day,firstlong_5,integer
pems,t_mb_agentsessionfirstreply4day,createdate,timestamp without time zone
pems,t_mb_agentsessionlable4day,recid,integer
pems,t_mb_agentsessionlable4day,countdate,date
pems,t_mb_agentsessionlable4day,agentgroupid,integer
pems,t_mb_agentsessionlable4day,agentgroupname,character varying(100)
pems,t_mb_agentsessionlable4day,agentid,integer
pems,t_mb_agentsessionlable4day,agentname,character varying(50)
pems,t_mb_agentsessionlable4day,origintype,character varying(20)
pems,t_mb_agentsessionlable4day,originid,integer
pems,t_mb_agentsessionlable4day,originname,character varying(200)
pems,t_mb_agentsessionlable4day,labid,integer
pems,t_mb_agentsessionlable4day,labname,character varying(200)
pems,t_mb_agentsessionlable4day,qty,integer
pems,t_mb_agentsessionlable4day,createdate,timestamp without time zone
pems,t_mb_agentsessionlable4day,vdnid,integer
pems,t_mb_agentsessionlable4hour,recid,integer
pems,t_mb_agentsessionlable4hour,countdate,date
pems,t_mb_agentsessionlable4hour,hour,integer
pems,t_mb_agentsessionlable4hour,agentgroupid,integer
pems,t_mb_agentsessionlable4hour,agentgroupname,character varying(100)
pems,t_mb_agentsessionlable4hour,agentid,integer
pems,t_mb_agentsessionlable4hour,agentname,character varying(50)
pems,t_mb_agentsessionlable4hour,origintype,character varying(20)
pems,t_mb_agentsessionlable4hour,originid,integer
pems,t_mb_agentsessionlable4hour,originname,character varying(200)
pems,t_mb_agentsessionlable4hour,labid,integer
pems,t_mb_agentsessionlable4hour,labname,character varying(200)
pems,t_mb_agentsessionlable4hour,qty,integer
pems,t_mb_agentsessionlable4hour,createdate,timestamp without time zone
pems,t_mb_agentsessionlable4hour,vdnid,integer
pems,t_mb_agentsessionlable4month,recid,integer
pems,t_mb_agentsessionlable4month,year,integer
pems,t_mb_agentsessionlable4month,month,integer
pems,t_mb_agentsessionlable4month,agentgroupid,integer
pems,t_mb_agentsessionlable4month,agentgroupname,character varying(100)
pems,t_mb_agentsessionlable4month,agentid,integer
pems,t_mb_agentsessionlable4month,agentname,character varying(50)
pems,t_mb_agentsessionlable4month,origintype,character varying(20)
pems,t_mb_agentsessionlable4month,originid,integer
pems,t_mb_agentsessionlable4month,originname,character varying(200)
pems,t_mb_agentsessionlable4month,labid,integer
pems,t_mb_agentsessionlable4month,labname,character varying(200)
pems,t_mb_agentsessionlable4month,qty,integer
pems,t_mb_agentsessionlable4month,createdate,timestamp without time zone
pems,t_mb_agentsessionlable4month,vdnid,integer
pems,t_mb_agentsessionlong4day,recid,integer
pems,t_mb_agentsessionlong4day,countdate,date
pems,t_mb_agentsessionlong4day,agentgroupid,integer
pems,t_mb_agentsessionlong4day,agentgroupname,character varying(100)
pems,t_mb_agentsessionlong4day,agentid,integer
pems,t_mb_agentsessionlong4day,agentname,character varying(50)
pems,t_mb_agentsessionlong4day,origintype,character varying(20)
pems,t_mb_agentsessionlong4day,originid,integer
pems,t_mb_agentsessionlong4day,originname,character varying(200)
pems,t_mb_agentsessionlong4day,sessionlong_1,integer
pems,t_mb_agentsessionlong4day,sessionlong_2,integer
pems,t_mb_agentsessionlong4day,sessionlong_3,integer
pems,t_mb_agentsessionlong4day,sessionlong_4,integer
pems,t_mb_agentsessionlong4day,createdate,timestamp without time zone
pems,t_mb_agentsessionlong4day,vdnid,integer
pems,t_mb_agentsessionlong4hour,recid,integer
pems,t_mb_agentsessionlong4hour,countdate,date
pems,t_mb_agentsessionlong4hour,hour,integer
pems,t_mb_agentsessionlong4hour,agentgroupid,integer
pems,t_mb_agentsessionlong4hour,agentgroupname,character varying(100)
pems,t_mb_agentsessionlong4hour,agentid,integer
pems,t_mb_agentsessionlong4hour,agentname,character varying(50)
pems,t_mb_agentsessionlong4hour,origintype,character varying(20)
pems,t_mb_agentsessionlong4hour,originid,integer
pems,t_mb_agentsessionlong4hour,originname,character varying(200)
pems,t_mb_agentsessionlong4hour,sessionlong_1,integer
pems,t_mb_agentsessionlong4hour,sessionlong_2,integer
pems,t_mb_agentsessionlong4hour,sessionlong_3,integer
pems,t_mb_agentsessionlong4hour,sessionlong_4,integer
pems,t_mb_agentsessionlong4hour,createdate,timestamp without time zone
pems,t_mb_agentsessionlong4hour,vdnid,integer
pems,t_mb_agentsessionlong4month,recid,integer
pems,t_mb_agentsessionlong4month,year,integer
pems,t_mb_agentsessionlong4month,month,integer
pems,t_mb_agentsessionlong4month,agentgroupid,integer
pems,t_mb_agentsessionlong4month,agentgroupname,character varying(100)
pems,t_mb_agentsessionlong4month,agentid,integer
pems,t_mb_agentsessionlong4month,agentname,character varying(50)
pems,t_mb_agentsessionlong4month,origintype,character varying(20)
pems,t_mb_agentsessionlong4month,originid,integer
pems,t_mb_agentsessionlong4month,originname,character varying(200)
pems,t_mb_agentsessionlong4month,sessionlong_1,integer
pems,t_mb_agentsessionlong4month,sessionlong_2,integer
pems,t_mb_agentsessionlong4month,sessionlong_3,integer
pems,t_mb_agentsessionlong4month,sessionlong_4,integer
pems,t_mb_agentsessionlong4month,createdate,timestamp without time zone
pems,t_mb_agentsessionlong4month,vdnid,integer
pems,t_mb_agentsessionmsg4day,recid,integer
pems,t_mb_agentsessionmsg4day,countdate,date
pems,t_mb_agentsessionmsg4day,agentgroupid,integer
pems,t_mb_agentsessionmsg4day,agentgroupname,character varying(100)
pems,t_mb_agentsessionmsg4day,agentid,integer
pems,t_mb_agentsessionmsg4day,agentname,character varying(50)
pems,t_mb_agentsessionmsg4day,origintype,character varying(20)
pems,t_mb_agentsessionmsg4day,originid,integer
pems,t_mb_agentsessionmsg4day,originname,character varying(200)
pems,t_mb_agentsessionmsg4day,sessionqty_1,integer
pems,t_mb_agentsessionmsg4day,sessionqty_2,integer
pems,t_mb_agentsessionmsg4day,sessionqty_3,integer
pems,t_mb_agentsessionmsg4day,sessionqty_4,integer
pems,t_mb_agentsessionmsg4day,createdate,timestamp without time zone
pems,t_mb_agentsessionmsg4day,vdnid,integer
pems,t_mb_agentsessionmsg4hour,recid,integer
pems,t_mb_agentsessionmsg4hour,countdate,date
pems,t_mb_agentsessionmsg4hour,hour,integer
pems,t_mb_agentsessionmsg4hour,agentgroupid,integer
pems,t_mb_agentsessionmsg4hour,agentgroupname,character varying(100)
pems,t_mb_agentsessionmsg4hour,agentid,integer
pems,t_mb_agentsessionmsg4hour,agentname,character varying(50)
pems,t_mb_agentsessionmsg4hour,origintype,character varying(20)
pems,t_mb_agentsessionmsg4hour,originid,integer
pems,t_mb_agentsessionmsg4hour,originname,character varying(200)
pems,t_mb_agentsessionmsg4hour,sessionqty_1,integer
pems,t_mb_agentsessionmsg4hour,sessionqty_2,integer
pems,t_mb_agentsessionmsg4hour,sessionqty_3,integer
pems,t_mb_agentsessionmsg4hour,sessionqty_4,integer
pems,t_mb_agentsessionmsg4hour,createdate,timestamp without time zone
pems,t_mb_agentsessionmsg4hour,vdnid,integer
pems,t_mb_agentsessionmsg4month,recid,integer
pems,t_mb_agentsessionmsg4month,year,integer
pems,t_mb_agentsessionmsg4month,month,integer
pems,t_mb_agentsessionmsg4month,agentgroupid,integer
pems,t_mb_agentsessionmsg4month,agentgroupname,character varying(100)
pems,t_mb_agentsessionmsg4month,agentid,integer
pems,t_mb_agentsessionmsg4month,agentname,character varying(50)
pems,t_mb_agentsessionmsg4month,origintype,character varying(20)
pems,t_mb_agentsessionmsg4month,originid,integer
pems,t_mb_agentsessionmsg4month,originname,character varying(200)
pems,t_mb_agentsessionmsg4month,sessionqty_1,integer
pems,t_mb_agentsessionmsg4month,sessionqty_2,integer
pems,t_mb_agentsessionmsg4month,sessionqty_3,integer
pems,t_mb_agentsessionmsg4month,sessionqty_4,integer
pems,t_mb_agentsessionmsg4month,createdate,timestamp without time zone
pems,t_mb_agentsessionmsg4month,vdnid,integer
pems,t_mb_agentsessionreply4day,recid,integer
pems,t_mb_agentsessionreply4day,countdate,date
pems,t_mb_agentsessionreply4day,agentgroupid,integer
pems,t_mb_agentsessionreply4day,agentgroupname,character varying(100)
pems,t_mb_agentsessionreply4day,agentid,integer
pems,t_mb_agentsessionreply4day,agentname,character varying(50)
pems,t_mb_agentsessionreply4day,origintype,character varying(20)
pems,t_mb_agentsessionreply4day,originid,integer
pems,t_mb_agentsessionreply4day,originname,character varying(200)
pems,t_mb_agentsessionreply4day,replylong_1,integer
pems,t_mb_agentsessionreply4day,replylong_2,integer
pems,t_mb_agentsessionreply4day,replylong_3,integer
pems,t_mb_agentsessionreply4day,replylong_4,integer
pems,t_mb_agentsessionreply4day,replylong_5,integer
pems,t_mb_agentsessionreply4day,createdate,timestamp without time zone
pems,t_mb_agentsessionreply4day,vdnid,integer
pems,t_mb_agentsessionreply4hour,recid,integer
pems,t_mb_agentsessionreply4hour,countdate,date
pems,t_mb_agentsessionreply4hour,hour,integer
pems,t_mb_agentsessionreply4hour,agentgroupid,integer
pems,t_mb_agentsessionreply4hour,agentgroupname,character varying(100)
pems,t_mb_agentsessionreply4hour,agentid,integer
pems,t_mb_agentsessionreply4hour,agentname,character varying(50)
pems,t_mb_agentsessionreply4hour,origintype,character varying(20)
pems,t_mb_agentsessionreply4hour,originid,integer
pems,t_mb_agentsessionreply4hour,originname,character varying(200)
pems,t_mb_agentsessionreply4hour,replylong_1,integer
pems,t_mb_agentsessionreply4hour,replylong_2,integer
pems,t_mb_agentsessionreply4hour,replylong_3,integer
pems,t_mb_agentsessionreply4hour,replylong_4,integer
pems,t_mb_agentsessionreply4hour,replylong_5,integer
pems,t_mb_agentsessionreply4hour,createdate,timestamp without time zone
pems,t_mb_agentsessionreply4hour,vdnid,integer
pems,t_mb_agentsessionreply4month,recid,integer
pems,t_mb_agentsessionreply4month,year,integer
pems,t_mb_agentsessionreply4month,month,integer
pems,t_mb_agentsessionreply4month,agentgroupid,integer
pems,t_mb_agentsessionreply4month,agentgroupname,character varying(100)
pems,t_mb_agentsessionreply4month,agentid,integer
pems,t_mb_agentsessionreply4month,agentname,character varying(50)
pems,t_mb_agentsessionreply4month,origintype,character varying(20)
pems,t_mb_agentsessionreply4month,originid,integer
pems,t_mb_agentsessionreply4month,originname,character varying(200)
pems,t_mb_agentsessionreply4month,replylong_1,integer
pems,t_mb_agentsessionreply4month,replylong_2,integer
pems,t_mb_agentsessionreply4month,replylong_3,integer
pems,t_mb_agentsessionreply4month,replylong_4,integer
pems,t_mb_agentsessionreply4month,replylong_5,integer
pems,t_mb_agentsessionreply4month,createdate,timestamp without time zone
pems,t_mb_agentsessionreply4month,vdnid,integer
pems,t_mb_agentsessionreplyt4day,recid,integer
pems,t_mb_agentsessionreplyt4day,countdate,date
pems,t_mb_agentsessionreplyt4day,agentgroupid,integer
pems,t_mb_agentsessionreplyt4day,agentgroupname,character varying(100)
pems,t_mb_agentsessionreplyt4day,agentid,integer
pems,t_mb_agentsessionreplyt4day,agentname,character varying(50)
pems,t_mb_agentsessionreplyt4day,origintype,character varying(20)
pems,t_mb_agentsessionreplyt4day,originid,integer
pems,t_mb_agentsessionreplyt4day,originname,character varying(200)
pems,t_mb_agentsessionreplyt4day,replylong_1,integer
pems,t_mb_agentsessionreplyt4day,replylong_2,integer
pems,t_mb_agentsessionreplyt4day,replylong_3,integer
pems,t_mb_agentsessionreplyt4day,replylong_4,integer
pems,t_mb_agentsessionreplyt4day,replylong_5,integer
pems,t_mb_agentsessionreplyt4day,createdate,timestamp without time zone
pems,t_mb_agentsessionsat4day,recid,integer
pems,t_mb_agentsessionsat4day,countdate,date
pems,t_mb_agentsessionsat4day,agentgroupid,integer
pems,t_mb_agentsessionsat4day,agentgroupname,character varying(100)
pems,t_mb_agentsessionsat4day,agentid,integer
pems,t_mb_agentsessionsat4day,agentname,character varying(50)
pems,t_mb_agentsessionsat4day,origintype,character varying(20)
pems,t_mb_agentsessionsat4day,originid,integer
pems,t_mb_agentsessionsat4day,originname,character varying(200)
pems,t_mb_agentsessionsat4day,sat,character varying(50)
pems,t_mb_agentsessionsat4day,satscore,integer
pems,t_mb_agentsessionsat4day,satnum,integer
pems,t_mb_agentsessionsat4day,createdate,timestamp without time zone
pems,t_mb_agentsessionsat4day,vdnid,integer
pems,t_mb_agentsessionsat4hour,recid,integer
pems,t_mb_agentsessionsat4hour,countdate,date
pems,t_mb_agentsessionsat4hour,hour,integer
pems,t_mb_agentsessionsat4hour,agentgroupid,integer
pems,t_mb_agentsessionsat4hour,agentgroupname,character varying(100)
pems,t_mb_agentsessionsat4hour,agentid,integer
pems,t_mb_agentsessionsat4hour,agentname,character varying(50)
pems,t_mb_agentsessionsat4hour,origintype,character varying(20)
pems,t_mb_agentsessionsat4hour,originid,integer
pems,t_mb_agentsessionsat4hour,originname,character varying(200)
pems,t_mb_agentsessionsat4hour,sat,character varying(50)
pems,t_mb_agentsessionsat4hour,satscore,integer
pems,t_mb_agentsessionsat4hour,satnum,integer
pems,t_mb_agentsessionsat4hour,createdate,timestamp without time zone
pems,t_mb_agentsessionsat4hour,vdnid,integer
pems,t_mb_agentsessionsat4month,recid,integer
pems,t_mb_agentsessionsat4month,year,integer
pems,t_mb_agentsessionsat4month,month,integer
pems,t_mb_agentsessionsat4month,agentgroupid,integer
pems,t_mb_agentsessionsat4month,agentgroupname,character varying(100)
pems,t_mb_agentsessionsat4month,agentid,integer
pems,t_mb_agentsessionsat4month,agentname,character varying(50)
pems,t_mb_agentsessionsat4month,origintype,character varying(20)
pems,t_mb_agentsessionsat4month,originid,integer
pems,t_mb_agentsessionsat4month,originname,character varying(200)
pems,t_mb_agentsessionsat4month,sat,character varying(50)
pems,t_mb_agentsessionsat4month,satscore,integer
pems,t_mb_agentsessionsat4month,satnum,integer
pems,t_mb_agentsessionsat4month,createdate,timestamp without time zone
pems,t_mb_agentsessionsat4month,vdnid,integer
pems,t_mb_agentskillsignrec4rpt,id,integer
pems,t_mb_agentskillsignrec4rpt,vdnid,integer
pems,t_mb_agentskillsignrec4rpt,agentid,character varying(64)
pems,t_mb_agentskillsignrec4rpt,skillid,integer
pems,t_mb_agentskillsignrec4rpt,skillname,character varying(50)
pems,t_mb_agentskillsignrec4rpt,signintime,timestamp without time zone
pems,t_mb_agentskillsignrec4rpt,signouttime,timestamp without time zone
pems,t_mb_agentskillsignrec4rpt,signtime,integer
pems,t_mb_agentskillsignrec4rpt,syntime,timestamp without time zone
pems,t_mb_agentstaterec,id,integer
pems,t_mb_agentstaterec,vdnid,integer
pems,t_mb_agentstaterec,agentid,character varying(64)
pems,t_mb_agentstaterec,status,integer
pems,t_mb_agentstaterec,statusname,character varying(50)
pems,t_mb_agentstaterec,begintime,timestamp without time zone
pems,t_mb_agentstaterec,endtime,timestamp without time zone
pems,t_mb_agentstaterec,statetime,integer
pems,t_mb_agentstaterec,operatetype,character varying(64)
pems,t_mb_agentstaterec,synflag,integer
pems,t_mb_agentstaterec,sessionflag,character varying(1)
pems,t_mb_agentstaterec4rpt,id,integer
pems,t_mb_agentstaterec4rpt,vdnid,integer
pems,t_mb_agentstaterec4rpt,agentid,character varying(64)
pems,t_mb_agentstaterec4rpt,status,integer
pems,t_mb_agentstaterec4rpt,statusname,character varying(50)
pems,t_mb_agentstaterec4rpt,begintime,timestamp without time zone
pems,t_mb_agentstaterec4rpt,endtime,timestamp without time zone
pems,t_mb_agentstaterec4rpt,statetime,integer
pems,t_mb_agentstaterec4rpt,operatetype,character varying(64)
pems,t_mb_agentstaterec4rpt,sessionflag,character varying(1)
pems,t_mb_agentstaterec4rpt,syntime,timestamp without time zone
pems,t_mb_agentstaterec4rpt,synflag,integer
pems,t_mb_agentstaterec4rpt,childrenstatus,integer
pems,t_mb_agentstatus4day,recid,integer
pems,t_mb_agentstatus4day,countdate,date
pems,t_mb_agentstatus4day,agentid,integer
pems,t_mb_agentstatus4day,agentname,character varying(50)
pems,t_mb_agentstatus4day,earlylogintime,timestamp without time zone
pems,t_mb_agentstatus4day,lastloginouttime,timestamp without time zone
pems,t_mb_agentstatus4day,onlinetimes,integer
pems,t_mb_agentstatus4day,checkint,integer
pems,t_mb_agentstatus4day,inlongtime,integer
pems,t_mb_agentstatus4day,inlongtime_talk,integer
pems,t_mb_agentstatus4day,inlongtime_free,integer
pems,t_mb_agentstatus4day,outlongtime_talk,integer
pems,t_mb_agentstatus4day,outlongtime_free,integer
pems,t_mb_agentstatus4day,outlongtime,integer
pems,t_mb_agentstatus4day,checkout,integer
pems,t_mb_agentstatus4day,busytimes,integer
pems,t_mb_agentstatus4day,busylongtime,integer
pems,t_mb_agentstatus4day,busyproportion,"numeric(5,2)"
pems,t_mb_agentstatus4day,leavetimes,integer
pems,t_mb_agentstatus4day,leavelongtime,integer
pems,t_mb_agentstatus4day,leaveproportion,"numeric(5,2)"
pems,t_mb_agentstatus4day,createdate,timestamp without time zone
pems,t_mb_agentstatus4day,busylongtime_talk,integer
pems,t_mb_agentstatus4day,busylongtime_free,integer
pems,t_mb_agentstatus4day,leavelongtime_talk,integer
pems,t_mb_agentstatus4day,leavelongtime_free,integer
pems,t_mb_agentstatus4day,vdnid,integer
pems,t_mb_agentstatus4month,recid,integer
pems,t_mb_agentstatus4month,year,integer
pems,t_mb_agentstatus4month,month,integer
pems,t_mb_agentstatus4month,agentid,integer
pems,t_mb_agentstatus4month,agentname,character varying(50)
pems,t_mb_agentstatus4month,earlylogintime,timestamp without time zone
pems,t_mb_agentstatus4month,lastloginouttime,timestamp without time zone
pems,t_mb_agentstatus4month,onlinetimes,integer
pems,t_mb_agentstatus4month,checkint,integer
pems,t_mb_agentstatus4month,inlongtime,integer
pems,t_mb_agentstatus4month,inlongtime_talk,integer
pems,t_mb_agentstatus4month,inlongtime_free,integer
pems,t_mb_agentstatus4month,outlongtime_talk,integer
pems,t_mb_agentstatus4month,outlongtime_free,integer
pems,t_mb_agentstatus4month,outlongtime,integer
pems,t_mb_agentstatus4month,checkout,integer
pems,t_mb_agentstatus4month,busytimes,integer
pems,t_mb_agentstatus4month,busylongtime,integer
pems,t_mb_agentstatus4month,busyproportion,"numeric(5,2)"
pems,t_mb_agentstatus4month,leavetimes,integer
pems,t_mb_agentstatus4month,leavelongtime,integer
pems,t_mb_agentstatus4month,leaveproportion,"numeric(5,2)"
pems,t_mb_agentstatus4month,createdate,timestamp without time zone
pems,t_mb_agentstatus4month,busylongtime_talk,integer
pems,t_mb_agentstatus4month,busylongtime_free,integer
pems,t_mb_agentstatus4month,leavelongtime_talk,integer
pems,t_mb_agentstatus4month,leavelongtime_free,integer
pems,t_mb_agentstatus4month,vdnid,integer
pems,t_mb_agentstopwordsrec4rpt,id,integer
pems,t_mb_agentstopwordsrec4rpt,sessionid,character varying(50)
pems,t_mb_agentstopwordsrec4rpt,agentid,character varying(64)
pems,t_mb_agentstopwordsrec4rpt,content,text
pems,t_mb_agentstopwordsrec4rpt,originid,integer
pems,t_mb_agentstopwordsrec4rpt,vdnid,integer
pems,t_mb_agentstopwordsrec4rpt,createtime,timestamp without time zone
pems,t_mb_agentstopwordsrec4rpt,syntime,timestamp without time zone
pems,t_mb_auxconfig,id,integer
pems,t_mb_auxconfig,statusname,character varying(50)
pems,t_mb_auxconfig,vdnid,integer
pems,t_mb_auxconfig,isopen,character varying(1)
pems,t_mb_auxconfig,operid,character varying(64)
pems,t_mb_auxconfig,operdate,timestamp without time zone
pems,t_mb_config,id,integer
pems,t_mb_config,accountid,integer
pems,t_mb_config,type,character varying(20)
pems,t_mb_config,name,character varying(50)
pems,t_mb_config,pollinginterval,integer
pems,t_mb_config,maxrows,integer
pems,t_mb_config,dbname,character varying(50)
pems,t_mb_config,dbuser,character varying(50)
pems,t_mb_config,dbpwd,character varying(50)
pems,t_mb_config,dbserver,character varying(50)
pems,t_mb_config,dbport,integer
pems,t_mb_config,drivername,character varying(50)
pems,t_mb_config,maxactive,integer
pems,t_mb_config,createtime,timestamp without time zone
pems,t_mb_config,updatetime,timestamp without time zone
pems,t_mb_config,remark,text
pems,t_mb_config,description,text
pems,t_mb_config,used,integer
pems,t_mb_config,initialsize,integer
pems,t_mb_config,maxwait,integer
pems,t_mb_config,minidle,integer
pems,t_mb_config,timebetweenevictionrunsmillis,bigint
pems,t_mb_config,minevictableidletimemillis,bigint
pems,t_mb_config,validationquery,character varying(20)
pems,t_mb_config_ys,id,integer
pems,t_mb_config_ys,accountid,integer
pems,t_mb_config_ys,type,character varying(20)
pems,t_mb_config_ys,name,character varying(50)
pems,t_mb_config_ys,pollinginterval,integer
pems,t_mb_config_ys,maxrows,integer
pems,t_mb_config_ys,dbname,character varying(50)
pems,t_mb_config_ys,dbuser,character varying(50)
pems,t_mb_config_ys,dbpwd,character varying(50)
pems,t_mb_config_ys,dbserver,character varying(50)
pems,t_mb_config_ys,dbport,integer
pems,t_mb_config_ys,drivername,character varying(50)
pems,t_mb_config_ys,maxactive,integer
pems,t_mb_config_ys,createtime,timestamp without time zone
